index,TTC,PET,a_p,a_l,jerk,yaw_rate,task_time,avg_delay,IO,impact
191,1.0,0.7943884670829499,0.8670271455878954,1.0,0.48681798677058047,1.0,0.42729596867200076,1.0,0.579123405567655,1.0
192,1.0,1.0,0.9661408644161537,1.0,0.6562454056421823,1.0,0.22782847882684354,0.0,0.7204798963220429,0.9571057788740762
193,1.0,1.0,0.7496015501639455,1.0,0.8845396479060547,1.0,0.5715242474670196,0.8724967446822461,0.3998569173800268,1.0
194,1.0,0.432242023717317,0.9355102504837641,1.0,0.661577412198499,1.0,0.6056984283048237,0.9284784300829362,0.5313923555683562,1.0
195,1.0,0.8249670476358588,0.607424348953876,1.0,0.915708744430288,1.0,0.767192604481666,1.0,0.7730430767187281,0.9230020611624798
196,1.0,1.0,1.0,1.0,0.6840719981177451,1.0,0.5181245431408187,0.3623072311147266,0.8555340062516232,1.0
197,1.0,1.0,0.9412239012427368,0.9932268179286471,0.400259902939175,1.0,0.7081304013609516,0.6146293649346738,0.8162256002835878,1.0
198,1.0,1.0,0.9335747417494213,0.9390463187920256,0.4545480534563415,1.0,0.6592977642831376,0.07223412314723261,0.12689369227816344,1.0
199,1.0,1.0,1.0,1.0,0.564682276700655,1.0,0.5978453391776791,0.4353118917809129,0.5792399586572858,0.9870250840877993
200,1.0,1.0,0.9723442061135944,1.0,0.7666398683118282,1.0,0.6717543638475297,0.09853397858709803,0.48338375780500686,1.0
201,1.0,0.4288735908447223,0.92316151036066,1.0,0.593207935985789,1.0,0.27210261498049687,0.2961659476625835,0.8708861333468664,1.0
202,0.8800500391648037,0.6169535478239938,0.9048652086649345,0.5935696445371237,0.23975649569276394,0.9488297144910962,0.19580095863650093,0.003323825849605437,0.6404487005479726,1.0
203,1.0,1.0,0.8850581152033923,1.0,0.5957667098344596,1.0,0.643065102102575,0.17988745462400152,0.655085255214028,0.995834197127002
204,1.0,1.0,0.9808033447672225,0.9916389467799195,0.5489036575917254,1.0,0.5017657656190233,0.08644913965467904,0.5209004623270916,1.0
205,1.0,0.8485064260829445,0.914146808564244,1.0,0.6956132033379068,1.0,0.6518959392547766,0.688312004943456,0.6424102777803643,0.8238646250205269
206,0.8989978020776261,1.0,0.9123929911882601,0.9912334905048921,0.6198627407483848,1.0,0.586852604435317,0.6602242652459651,0.7633328021252227,0.8226418727288334
207,1.0,0.6534209626873684,1.0,1.0,0.9750164487266701,1.0,1.0,1.0,0.8126928544875415,1.0
208,1.0,1.0,0.9080343831664349,0.996063263930765,0.6893185861399284,1.0,0.3786290903157305,0.4500356820601636,0.8819457509894632,0.7447029413529376
209,1.0,1.0,1.0,0.9013190007641788,0.7334346307850681,1.0,0.5615884689226405,0.0,0.768744889564533,0.8786096025410971
210,1.0,1.0,0.9750839797686236,0.9755582529192673,0.5154623390794015,1.0,0.7349938175860279,0.6988975748585013,0.773992154131651,0.9449628782346049
211,1.0,1.0,1.0,0.9786541561041526,0.6187416554371858,1.0,0.695415721300165,0.12302443813024244,0.5748419883892599,0.9952348159528296
212,1.0,0.7960603205896875,0.9995026603946376,0.8765146019929757,0.5937989762801702,1.0,0.6964546474002108,0.7178709738240505,0.8618892655983675,0.8257595905709182
213,1.0,1.0,1.0,0.9925189911670745,0.8480315251688588,1.0,0.7549661737056875,0.05025578364155567,0.8758061574501812,1.0
214,1.0,0.6977503009840449,0.7770455020823486,0.9985090344561738,0.5683820584403432,1.0,0.4427701712597114,0.45999542626681617,0.8306980356579753,1.0
215,1.0,1.0,1.0,1.0,0.880569344029643,1.0,0.7562775075709754,0.3479762598463734,0.45689205722352083,1.0
216,1.0,1.0,0.9999249098338179,1.0,0.6870619503748779,1.0,0.6856436061762063,0.0,0.6471458684984049,0.9838760819636831
217,1.0,1.0,0.9784191003952439,1.0,0.3971797275211645,1.0,0.6765572434802575,0.5176580114194035,0.5941955923337088,0.9591787170882848
218,0.8432465893914485,1.0,0.7943117673421217,0.9583816587743189,0.3502548070959414,0.9999206256989001,0.5933428912892955,0.5490910181303897,0.6778898794539508,0.9278401574809357
219,0.7808512568731819,1.0,0.897719869431743,0.46721462211134224,0.13310791490585464,0.8573771075701706,0.5201891583729443,0.0,0.6091932003169034,0.7848631774681872
220,1.0,1.0,0.9377022171245452,1.0,0.7472469116601941,1.0,0.7333424786584988,0.4084110474979828,0.6421928134666717,0.9547362852252619
221,1.0,1.0,0.9655389736667506,0.804783456038237,0.6825912321885447,1.0,0.5132540282424547,0.00127406478169085,0.6833915727921058,0.990770957522355
222,1.0,1.0,0.9531853169083907,1.0,0.6418562830760624,1.0,0.26926046756724326,0.0,0.6355766017712697,1.0
223,1.0,1.0,0.994505556118977,1.0,0.6615546951307988,1.0,0.6684327971965192,0.7065170648252248,0.4462904781149666,0.9744452767821855
224,1.0,1.0,0.9736771980157118,0.9996202738491997,0.5278647172487837,1.0,0.6956896461876722,0.0,0.5355865424176905,1.0
225,1.0,1.0,0.9955653699725286,1.0,0.7616071201252381,1.0,0.395118824233466,0.0,0.6790870109027978,1.0
226,1.0,0.7063557772138283,0.6535881844414009,0.9177158388711775,0.35607913167825905,0.9986675576970692,0.5221171430975691,0.3380179925582418,0.7932463676880781,0.964901658593948
227,1.0,1.0,1.0,1.0,0.6464650138378203,1.0,0.5778841010553462,0.0,0.6310823108907949,0.9888074724070106
228,1.0,1.0,0.9936519096112801,0.9994213529080839,0.638564943995571,1.0,0.4766328493820926,0.015442750351964499,0.6623932578115506,0.9747117019447987
229,1.0,1.0,1.0,1.0,0.779727576657744,1.0,0.6505568107892968,0.2660434876135546,0.6301937858480935,0.99546310592658
230,0.9933554926659454,1.0,0.9016338349958609,1.0,0.6201085878213377,1.0,0.7146465657918459,0.0,0.6342937173835167,1.0
231,1.0,1.0,1.0,1.0,0.7145769478108462,1.0,0.44135247732275495,0.0,0.5549511799120413,0.986414417019953
232,1.0,1.0,0.9231452447977797,1.0,0.6483041792955321,1.0,0.5794426465388945,0.26452253136168624,0.6483182500265906,0.9908016730421748
233,0.9794386088926365,1.0,0.9482674979675499,0.9915735648313518,0.5643124588900607,1.0,0.5514522635974701,0.8244469194238666,1.0,0.8139506133365753
234,1.0,1.0,1.0,1.0,0.6862047341911276,1.0,0.7071913424685374,0.0,0.5956993353236036,1.0
235,1.0,1.0,0.8949779637172208,0.9992601249163652,0.7036966403614856,1.0,0.5863809487162054,0.0,0.466543336412193,0.6826278435796744
236,1.0,0.5675546580959744,0.9705188259482788,1.0,0.8192668200376358,1.0,0.5568578521836617,0.0,0.69226647361028,0.6406213989131607
237,1.0,1.0,0.9195055079485699,1.0,0.879960366917645,1.0,0.16612628760771989,0.5305738741887803,0.38090823639580457,1.0
238,1.0,1.0,0.932012756407489,0.7334058318352568,0.44356025545161526,1.0,0.5900322143579493,0.0,0.0958306195537662,1.0
239,1.0,1.0,0.988250056519366,1.0,0.5458179978191656,1.0,0.8270048969342062,0.66284045269527,0.5614394007336032,1.0
240,1.0,0.6977503009840449,0.7770455020823486,0.9985090344561738,0.5683820584403432,1.0,0.4427701712597114,0.45999542626681617,0.8306980356579753,1.0
241,1.0,1.0,0.8706011392266589,0.9991475533183528,0.7349414256394173,1.0,0.6541767742020879,0.39984532577813076,0.6570495606860255,1.0
242,0.7733277770986405,1.0,0.8200249571929729,0.9941554185638668,0.5140587612173836,1.0,0.9811122413884296,1.0,0.4217201367347887,1.0
243,0.8220669818244435,0.4066489784418831,0.9730442922046135,0.9229811562846434,0.6937429248463589,0.976540866596396,0.2399614344477111,0.16272237523030653,0.6469862298631189,1.0
244,1.0,1.0,1.0,0.9996425351723792,0.6089396924206311,1.0,0.7028966474750127,0.6712347938082073,0.4964835097271758,1.0
245,1.0,0.46310447880030414,1.0,1.0,0.7674731703514505,1.0,0.22573954539887897,0.002344301648641435,0.7516413459560412,1.0
246,1.0,1.0,1.0,1.0,0.7230040536487281,1.0,0.7216137513493832,0.0,0.6726826006388753,0.9838337699060259
247,1.0,1.0,1.0,1.0,0.6329459510637828,1.0,0.7303552600991305,0.48841395554335815,0.6697292802154236,0.9888056960950579
248,0.9940707516897235,1.0,0.9201028086408656,0.9854595698855306,0.7296654622171335,1.0,0.4752436243895357,0.8339580316441713,0.7304496974382494,0.9448532904553022
249,1.0,1.0,0.9984024384971731,0.9918975564216108,0.554573384077652,1.0,0.6894382935023494,0.8491098804278298,0.7019387968267389,1.0
250,1.0,1.0,0.580293453078817,0.9995455423755525,0.8474542255772022,1.0,0.6602216614712024,0.3816616640601261,0.996914094434066,0.7723410100129909
251,1.0,1.0,0.9938370590712353,0.9941150969430768,0.7378374104506826,1.0,0.7361567408668265,0.0,0.7233237263476833,0.9063822188663252
252,1.0,0.4612631907136351,0.8055829508053335,1.0,0.8945440292442762,1.0,0.5547215874212857,1.0,0.8307180751583921,1.0
253,1.0,1.0,0.9998696032654865,1.0,0.7207383095283926,1.0,0.6510790966981501,0.0,0.6399248431863734,0.9307409129157087
254,1.0,1.0,1.0,1.0,0.85424063281163,1.0,0.5196078034010033,0.020817291832642974,0.396351325065574,1.0
255,1.0,0.7858759692767825,0.9850246355952663,0.9962174484639632,0.5161902323218364,1.0,0.445331273465319,1.0,0.8345396885679864,0.7402135111682029
256,0.9724202982545699,0.7406696643600406,0.972321746417303,0.9943308240203071,0.5371145453666468,0.9999302397597281,0.36040264341685785,0.23191815680659617,0.8515792593045239,0.9936864927805649
257,1.0,0.8316153449303141,0.6359582187617746,0.9299918836631638,0.3212353918963074,0.9998554726133925,0.6031007027330499,0.0,0.6957367830830079,0.9101060918356092
258,1.0,0.8658593455222634,0.6753060957496954,0.9407357059576044,0.28748742442784075,0.9998848680140584,0.6019430115660648,0.0,0.6745643049562009,0.900815270720047
259,1.0,0.679502682535087,0.8495192314207822,0.41147409699744875,0.313422926997826,0.8729001226534022,0.48138799876850874,0.47208909911951785,0.9793501831931201,1.0
260,1.0,0.7356717751346133,0.9946719641861484,0.9998199219984878,0.7854859434060363,1.0,0.4199288815092946,0.5317437922347842,0.8643094797032393,1.0
261,1.0,0.9866009579944529,0.8453773765610566,0.9981798552481411,0.5806965835987214,1.0,0.646968327472996,0.0,0.6314732356173295,1.0
262,1.0,0.830472387464665,1.0,0.9497477611525478,0.6434974383341078,1.0,0.9963065467220065,1.0,0.668413059044832,0.5675122152012371
263,1.0,0.8018280558381136,1.0,0.9753403943324415,0.8619643413950087,1.0,0.43756225522763925,1.0,0.7396824113732259,0.8805932997077756
264,1.0,0.5808355422416822,0.9475721273223051,1.0,0.7971271261740656,1.0,0.14567032944089708,0.9663623673246362,0.8293521503210229,1.0
265,1.0,1.0,1.0,0.9663604334548535,0.8304149434833469,1.0,0.1877371131847709,0.09839138636376352,0.5809678165221186,1.0
266,0.9710213625804498,1.0,0.9984720238348302,0.9882961666739818,0.7310561914949715,1.0,0.6942929432932304,0.777114766999349,0.7199053333531306,1.0
267,0.8570280399041826,1.0,0.869492372656712,0.15178500528133926,0.360892082792362,0.8785167430347983,0.503497588740402,1.0,0.7160319893041321,1.0
268,0.9294225767900597,1.0,0.7210559059664209,1.0,0.5311243229652701,1.0,0.6113697811888653,0.5497435718285048,0.5019399696869526,1.0
269,1.0,1.0,0.9821169685928339,1.0,0.7580156699654084,1.0,0.7353273644732037,0.033793220520635145,0.6258809038400096,1.0
270,1.0,1.0,0.9869333947277115,1.0,0.7097430500547893,1.0,0.7761948277196079,0.4753520833220436,0.5482486606846873,1.0
271,1.0,0.766653370911743,0.7920687001681078,1.0,0.3748527861742264,1.0,1.0,1.0,0.8468555400291833,1.0
272,1.0,1.0,0.9804683025458679,1.0,0.49496181925295674,1.0,0.708498179625464,0.5498701300455842,0.4888043758083028,1.0
273,1.0,1.0,0.9997663622348327,1.0,0.6022185510159576,1.0,0.5112519972871901,0.2872341617856945,0.9273747329385683,1.0
274,1.0,1.0,0.5089338774670262,1.0,0.47247499553365485,1.0,0.37233924916316535,0.0,0.6236987225291878,1.0
275,1.0,1.0,0.9784893083934173,1.0,0.662381976910687,1.0,0.6862350929414177,0.030771210751761976,0.6396039880434995,1.0
276,1.0,1.0,1.0,1.0,0.5547509576204963,1.0,0.6028001150747668,0.30357969786930156,0.7350705178387915,1.0
277,1.0,1.0,0.9711107473149113,0.7022913388168169,0.6590897443842173,1.0,0.6640453175525796,0.13517509236177827,0.6838434678974266,1.0
278,1.0,1.0,0.9273173099632973,1.0,0.7410103827293782,1.0,0.6639375625937319,0.19259455704067738,0.5537299007406769,1.0
279,1.0,1.0,0.7657856648919616,1.0,0.4682101579563987,1.0,0.47825025733354787,0.6924617165483637,0.5917759163981958,1.0
280,1.0,0.7911296973674429,0.8460542818470197,1.0,0.6278461449790297,1.0,0.9641385700458426,1.0,0.6911946588990169,0.5457856394136256
281,1.0,0.7906342810706317,0.9853574214709269,0.996301505164764,0.5010953573959259,1.0,0.4471942871954895,1.0,0.8324284719493156,0.7359416798652296
282,1.0,1.0,0.8393924980995392,0.956633547795432,0.5020450904536723,1.0,0.5957772779989872,0.0,1.0,1.0
283,1.0,1.0,0.8902528269054516,1.0,0.5552024426057729,1.0,0.5395458410522685,0.6285188306888272,0.41757656425969225,1.0
284,1.0,0.8560210101350283,0.951697049467215,0.8051467056949919,0.20891925276556952,0.9999490629416466,0.5225579148703711,0.4983968202365366,0.8543679915258857,0.9329303360147849
285,1.0,0.46310447880030414,1.0,1.0,0.7674731703514505,1.0,0.22573954539887897,0.002344301648641435,0.7516413459560412,1.0
286,1.0,1.0,1.0,0.9939370477643715,0.8997965084246702,1.0,0.5852816759503666,0.2533782878244862,0.8155929447993893,0.9376273813231009
287,1.0,1.0,0.9755910003876243,1.0,0.6196914169817016,1.0,0.7035620779097342,0.7313801480610594,0.5302912035531666,1.0
288,1.0,1.0,0.9361993918371885,1.0,0.565735795109504,1.0,0.6563811974870039,0.551893385303118,0.6467712455357809,1.0
289,1.0,0.8518524841768734,0.9659892360350805,0.9954614169630335,0.350606587701225,1.0,0.4783552777270157,1.0,0.8436151522338485,0.7505329308918867
290,1.0,0.830472387464665,1.0,0.9497477611525478,0.6434974383341078,1.0,0.9963065467220065,1.0,0.668413059044832,0.5675122152012371
291,1.0,1.0,1.0,0.9596412793340908,0.5881278817732526,1.0,0.608495475948406,0.0,0.5792819060571041,1.0
292,1.0,0.7959871462658744,0.8506970547952859,1.0,0.622527767167209,1.0,0.9689450832302076,1.0,0.6945484900200499,0.5390975848776387
293,1.0,1.0,0.9753460505003458,0.999992159448138,0.6576730310265271,1.0,0.757195729792642,0.7827612392689088,0.6436800288606527,1.0
294,1.0,1.0,0.9708296473276619,1.0,0.75319103267978,1.0,0.5827651706508932,0.0,0.822592654532613,1.0
295,1.0,1.0,1.0,1.0,0.6014552682435338,1.0,0.5672727553340737,0.0,0.4870938302674136,1.0
296,1.0,1.0,0.9194770241265545,0.9987422633271789,0.5666170297210761,1.0,0.7491829855841531,0.5800495684828056,0.6915224452154034,1.0
297,1.0,1.0,0.9699212425537029,0.9987537991024203,0.5938337420531953,1.0,0.582988129916936,0.7044953329352078,0.4615176634231385,1.0
298,0.9998572571950505,1.0,0.887858660348903,0.8346876596837525,0.6552081669645493,1.0,0.29382686840743494,0.6840810348804621,0.6530764928469931,1.0
299,1.0,1.0,1.0,0.9984776170737732,0.9109857248047663,1.0,0.6750870687848342,0.0,0.7218754035037763,1.0
300,0.9999991846440427,1.0,1.0,0.9897046995517755,0.8478144103776775,1.0,0.6031022942998311,0.3063112814106677,0.7533721501744662,0.942596831114624
301,1.0,1.0,0.9980920397847463,0.9661814261653945,0.6179174660035305,1.0,0.574468487394878,0.862344365896237,0.8945874610084246,1.0
302,1.0,0.4612631907136351,0.8055829508053335,1.0,0.8945440292442762,1.0,0.5547215874212857,1.0,0.8307180751583921,1.0
303,1.0,0.5675546580959744,0.9705188259482788,1.0,0.8192668200376358,1.0,0.5568578521836617,0.0,0.69226647361028,0.6406213989131607
304,1.0,1.0,0.8877071023136179,1.0,0.5723116154817363,1.0,0.7460611450633635,0.1322433028589202,0.6506297716388754,1.0
305,1.0,1.0,0.9799167360990867,0.9688544379046063,0.4737829045194364,1.0,0.6685217033763236,0.0,0.6649513281457273,1.0
306,1.0,1.0,0.9923817893536655,1.0,0.7257618224423751,1.0,0.6384281181665379,0.5205842110035999,0.5516367663110554,1.0
307,1.0,0.4729577655832893,1.0,1.0,0.77899358132827,1.0,0.2256299380304998,0.0016381942012988206,0.7524477549670344,1.0
308,1.0,0.46310447880030414,1.0,1.0,0.7674731703514505,1.0,0.22573954539887897,0.002344301648641435,0.7516413459560412,1.0
309,1.0,1.0,0.9031036438174487,0.9737188811184246,0.5982717424467359,1.0,0.6114669848436001,0.9548925945442843,0.7985805854764032,0.9860897219538896
310,1.0,1.0,0.9877563693132495,1.0,0.6446457149879015,1.0,0.74127535645955,0.8013430704097649,0.5998859767359229,1.0
311,1.0,0.8362580088270706,0.9623895474120898,0.994983671380195,0.38682474376323595,1.0,1.0,1.0,0.8727873415333229,0.7836055904802415
312,1.0,1.0,0.864684742819403,1.0,0.6162826468309637,1.0,0.5082276572483206,0.28092318967671354,0.5741291520153874,1.0
313,1.0,0.5675546580959744,0.9705188259482788,1.0,0.8192668200376358,1.0,0.5568578521836617,0.0,0.69226647361028,0.5669793116022523
314,1.0,1.0,0.9858247335179243,0.9904371243339078,0.6541507323830951,1.0,0.378079714073198,0.48511992434145623,0.8855906558358224,1.0
315,1.0,0.46714740459303405,1.0,1.0,0.77899358132827,1.0,0.2256299380304998,0.0016381942012988206,0.755032781495046,1.0
316,1.0,1.0,0.9865541930837628,1.0,0.5774660299116514,1.0,0.6059247516953812,0.26368695324012165,0.8016940308392835,1.0
317,1.0,0.7136679045947325,0.8227014097028827,0.9998996286548948,0.7601164544537105,1.0,0.3517567530054199,0.0,0.7681876610474331,0.9082238938814082
318,0.9318701821081417,1.0,0.792216539449903,0.9999749861903263,0.4626118899190209,1.0,0.7758953014017878,0.44265248874169183,0.6133529444878854,1.0
319,1.0,1.0,1.0,0.9884511286353163,0.895573455365652,1.0,0.7009101734400548,0.0,0.7136368455769998,0.9889509864238971
320,1.0,1.0,0.8719991803058688,1.0,0.8020210531654534,1.0,0.6896582459123495,0.0,0.4202113349808042,1.0
321,1.0,1.0,0.8412708026806488,0.9881417641293805,0.4236040463808582,1.0,0.6290049827846909,0.20407053717833867,0.8641370247181307,1.0
322,1.0,1.0,0.9774232972503191,1.0,0.6111977475994862,1.0,0.736757829899749,0.0,0.7609273308247771,1.0
323,0.8720583912779607,0.8283187040791111,1.0,1.0,0.4868074048171089,1.0,0.8888941009675831,1.0,0.5020070872552642,1.0
324,1.0,1.0,0.857586297864832,1.0,0.47103738464376,1.0,0.5330150006965036,0.1208276306358618,0.5671385097073371,1.0
325,0.953318505755195,1.0,0.775593862605895,1.0,0.5094239396198603,1.0,0.7684414441213195,0.4182003009728272,0.6133529444878854,1.0
326,0.7148007844334137,0.5929745410407369,0.9410126180816172,0.5278009150514956,0.4790283289043964,0.8734559083720804,0.17910287420364582,0.060912021926007365,0.8594536463542388,0.8490116713060679
327,1.0,1.0,0.9711107473149113,0.7022913388168169,0.6590897443842173,1.0,0.6640453175525796,0.13517509236177827,0.6838434678974266,1.0
328,1.0,1.0,1.0,0.996564760962229,0.8538839865515597,1.0,0.5559311517926733,0.08097985334632092,0.8087681786352295,0.9817510347033884
329,1.0,0.766653370911743,0.7920687001681078,1.0,0.3748527861742264,1.0,1.0,1.0,0.8468555400291833,1.0
330,0.769687267843545,0.7376152483418326,0.8443312801950235,0.9658525747807135,0.19421192434284523,1.0,0.6691901241938704,0.7916580654010701,0.7547620869281784,0.7861908129163184
331,0.9487091959729306,1.0,0.8742512664227075,1.0,0.6212243751496063,1.0,0.72834684605482,0.8279385108775449,0.6491950143780975,1.0
332,1.0,1.0,0.998696502399634,1.0,0.7129456413972757,1.0,0.7337679220549523,0.0,0.6067297869634132,1.0
333,1.0,0.48304843741135195,0.9984818588371321,1.0,0.5444713117666797,1.0,0.3195807418538985,1.0,0.8304159572830798,0.6807990986233857
334,1.0,1.0,0.8532413991685179,1.0,0.44679050509160184,1.0,0.6539604153592172,0.7381357553804486,0.6159585608352101,1.0
335,1.0,0.8518524841768734,0.9659892360350805,0.9954614169630335,0.350606587701225,1.0,0.4783552777270157,1.0,0.8436151522338485,0.7505329308918867
336,1.0,1.0,0.9403204150620035,1.0,0.6582516383250953,1.0,0.7153675592301008,0.7640536589122183,0.9042699856870999,1.0
337,1.0,1.0,0.9994990910635768,1.0,0.7157793538200093,1.0,0.7816953873657959,0.769277922292152,0.47736335281959197,1.0
338,1.0,1.0,0.9460206164559808,0.918052597019028,0.35792760562920384,1.0,0.6187449561824829,0.24233867292035455,0.6020381469546526,1.0
339,1.0,1.0,0.8572944625673736,1.0,0.5711925505848316,1.0,0.7090233862210028,0.0,0.923178323111914,1.0
340,1.0,1.0,1.0,0.9967377375810507,0.8876352998139379,1.0,0.6342467376300822,0.0,0.8963699424111703,0.9819732058880631
341,1.0,1.0,0.936439139037283,0.9994236745638636,0.5071733036813622,1.0,0.6818619578671117,0.2502502107439637,0.7782820829968553,1.0
342,1.0,1.0,0.9990426565925477,0.9945684478440858,0.4501015657062921,1.0,0.6674191643611747,0.16015557409664286,0.45889898701803833,1.0
343,1.0,0.7198360457006752,0.9806082167232578,1.0,0.45471418538532826,1.0,0.5544815919838381,0.8137474627635639,0.7640956779491529,0.9335327603903328
344,1.0,0.8000720185285639,0.7607199358103989,0.9439767413590997,0.3140245719788455,0.9990928052405578,0.5055024699859875,0.45181363660934615,0.8009855343420356,0.9541768295345601
345,1.0,0.8018280558381136,1.0,0.9753403943324415,0.8619643413950087,1.0,0.43756225522763925,1.0,0.7396824113732259,0.8805932997077756
346,1.0,0.7565050306621928,0.6117416094946709,0.9936839524655039,0.36403155948546956,0.9997233763228965,0.8506599128403672,1.0,0.6261122606388306,0.779039864764108
347,1.0,1.0,1.0,1.0,0.8369420880474282,1.0,0.6529264892791612,0.6549576161589574,0.3091697286132513,1.0
348,1.0,1.0,0.9546866158852355,1.0,0.5479438351521626,1.0,0.7412272251307912,0.0,0.92740383229288,1.0
349,1.0,1.0,0.9998146513106628,0.9995559524523254,0.6236474447689647,1.0,0.7302736559586652,0.45332859247686413,0.6176726200866485,1.0
350,0.8220669818244435,0.4066489784418831,0.9730442922046135,0.9229811562846434,0.6937429248463589,0.976540866596396,0.2399614344477111,0.16272237523030653,0.6469862298631189,1.0
351,1.0,1.0,1.0,1.0,0.757354201990061,1.0,0.4990026870050752,0.0,0.7438744145799432,1.0
352,1.0,1.0,0.872346331501439,0.9869384052601928,0.890980072811827,1.0,0.6781891356665907,0.22386650993100868,0.7417661761990326,1.0
353,1.0,0.6456918114930643,0.9413661017695836,0.9535227449701199,0.4568634071274294,0.9997851920395271,1.0,1.0,0.9039886525535299,1.0
354,0.894358256006252,1.0,0.6055896189145334,1.0,0.16025693570045396,1.0,0.6512447478279209,0.5956095200134466,0.5147887816687049,1.0
355,0.6897773732088316,1.0,0.6370862602138787,1.0,0.583256345867718,1.0,0.3886072884871293,1.0,0.8536903228711598,1.0
356,1.0,0.4288735908447223,0.92316151036066,1.0,0.593207935985789,1.0,0.27210261498049687,0.2961659476625835,0.8708861333468664,1.0
357,1.0,1.0,1.0,1.0,0.8560498087516287,1.0,0.7202014464207929,0.35965477814426083,0.7825060605606622,1.0
358,1.0,1.0,0.9609278951865912,1.0,0.800057650477848,1.0,0.7336774099384463,0.7225159135802085,0.5342809216942829,1.0
359,0.9999968717045588,1.0,0.8212237638970256,0.7171309817184165,0.41770740818097973,0.9746191070806091,0.6791499123103315,0.7946997599731314,0.5472885132750391,1.0
360,1.0,1.0,0.9686565457225972,1.0,0.8232682668019822,1.0,0.7782134373719739,0.0,0.6690228581861357,1.0
361,1.0,1.0,0.9875261643175728,1.0,0.6068505003405787,1.0,0.7289842513711277,0.388240647448735,0.37759581861775016,1.0
362,1.0,1.0,0.9686565457225972,1.0,0.8232682668019822,1.0,0.7782134373719739,0.0,0.6690228581861357,1.0
363,1.0,1.0,0.9917025853598156,0.9982973573914197,0.6602563701313022,1.0,0.46427464084727255,0.5879333430810665,0.683683060278101,1.0
364,0.9308638451615279,0.5661444190865561,0.5695363272862876,0.6789115395682286,0.009031709856957301,0.6853033785672482,0.21748660718819224,0.0,0.6235739651105627,1.0
365,1.0,0.8485803981883406,0.44270754322824757,0.519544148869209,0.025302297809737223,0.8104419792741338,0.22148948608229468,0.19489510333104657,0.0005576043257276148,1.0
366,1.0,0.6761974518867364,0.698142888965496,0.6663026418920862,0.027050430791123018,0.9624936908182334,0.3266053248383569,0.18973352096954035,0.14579322458191182,1.0
367,1.0,0.8965724960692782,0.6810572055327965,0.7373769321887653,0.03201220755479011,0.9987573413431658,0.8454876528909788,1.0,0.5709361342567771,0.8520831756637668
368,1.0,0.6397390853593607,0.6159410819737864,0.7638595035780508,0.02808352861160704,0.9032827384777481,0.27507649688995794,0.033648117245810336,0.23747569681137254,1.0
369,1.0,0.5877181664179191,0.3872819084858227,0.8114965755734194,0.01915771557450962,0.9947698101366839,0.6334897453431243,1.0,0.740313524688396,0.8474726338933648
370,0.6212326128362915,0.5650541857155171,0.4643779726643602,0.7607489960828736,0.0034499687477904458,0.903742297912621,0.3087442206416597,0.43504066399170094,0.8210637190273443,0.8748072996937467
371,0.8962442459464809,0.4654380839632358,0.9098628301548995,0.9110316152071661,0.048971247262622954,0.974421342429514,0.23047903124820573,0.13880960300285253,0.953577967300412,1.0
372,0.8334579527312047,0.5820672222771672,0.5311301770174345,0.7520116797288569,0.0016418929263152576,0.9215998212305214,0.2044752764162433,0.0,0.37745507409445234,1.0
373,1.0,0.3983758944463738,0.6368843625748333,0.8293654320313899,0.026564550854653462,0.9497603301402938,0.27785169432632356,0.08133469794009024,0.6174320516135255,1.0
374,0.9034468727327478,0.8241315656999307,0.6819589998209841,0.8323360960838011,0.022226432603894456,0.9750704288125914,0.3619828120901554,0.37243228156594704,0.9201006867299286,1.0
375,0.9054197980323608,0.5938622135547595,0.11771718015649317,0.7172967255668722,3.3264987442952723e-10,0.8408311706460885,0.3472741684846497,0.35552523421129467,0.7988502441999997,0.8712533245660374
376,1.0,0.910376075617567,0.48643613720509793,0.7423165809799893,0.058293804631132054,0.9239043585067465,0.3745659257428363,0.3357046580252845,0.7792606723075065,1.0
377,1.0,0.927912726309974,0.4958820560813031,0.6437854900383062,0.025407861509960165,0.9962177332895021,1.0,1.0,0.7130998232221123,0.7895425761503718
378,0.8851421359321292,0.366188921010552,0.662151312009731,0.7225143327736715,0.025395506872551803,0.5592879329881625,0.1973882228238209,0.14480125164183,0.9751898868519862,1.0
379,0.9738965026350558,0.838067932315866,0.479229688898565,0.672597121827366,0.00021056904243998444,0.8015534388467834,0.26169267001167085,0.0,0.07409054989714114,0.9978300042235606
380,0.8909654708937859,0.5505744306969594,0.264290404312473,0.6871784384707373,0.023256091888902184,0.9439325889774005,0.2571147150711852,1.0,0.8741952451605405,1.0
381,0.9508520387151478,0.4923535284139804,0.4846408093553822,0.7690846084405976,0.17500588133243228,0.9455219542019087,1.0,1.0,0.8347143915554828,1.0
382,1.0,0.9534702575954977,0.3119855307418333,0.7913508000932921,0.0057772171092991854,0.9846920994828653,0.23740431731514386,0.0,0.999901715641877,0.9630361269919328
383,0.8587216320858219,0.6833602274879647,0.5423868969084428,0.1999121117904617,0.0010223892361088164,0.8699989906773274,0.32589104524003487,0.16233619746811867,0.7023722616020445,0.9861311170204727
384,0.8553706591786265,0.3890885579157588,0.6699819680935405,0.577682215704033,0.0421149794573111,0.6257194249046927,0.16681917228382878,0.1436204823645942,0.6960925927927059,1.0
