index,task_time_frames,task_time_seconds,v_max,task_path,task_time
112,44,4.4,17.400838241467547,28.989239638031346,0.3786290903157305
113,55,5.5,24.240150910276764,105.93667981854308,0.7945996121788362
114,52,5.2,22.353785601944164,77.78644932847448,0.6691901241938704
115,50,5.0,10.749490648223444,53.54893953376002,0.9963065467220065
116,57,5.7,30.943506216538573,94.59107335082814,0.5362975040106638
117,40,4.0,33.8303500494295,74.21104883129496,0.5484058598482223
118,39,3.9000000000000004,20.979963804712426,43.606341087519475,0.5329424399127187
119,54,5.4,24.543870243004303,69.79209230895448,0.5265861256082509
120,41,4.1000000000000005,17.435141161179537,30.544858678737057,0.42729596867200076
121,50,5.0,36.68941056119853,89.52523865911503,0.48801677263135906
122,43,4.3,22.661974479696607,68.93931746580323,0.7074581883858229
123,50,5.0,22.444109509020585,92.11676393884939,0.8208547004444657
124,35,3.5,17.708618822087182,30.74632938481971,0.496067232954565
125,50,5.0,30.854145627038225,62.949263967387395,0.40804412300578147
126,32,3.2,26.33341523853876,57.80592476948349,0.6859858976448503
127,40,4.0,25.146053125331647,59.576706410456715,0.5923067341176526
128,35,3.5,13.022571701991911,34.81327672497258,0.7638007853186084
129,56,5.6000000000000005,23.239906888854964,90.96914433272771,0.6989911851671807
130,46,4.6000000000000005,67.7549717920862,36.33196200221772,0.1165708198272807
131,34,3.4000000000000004,6.186308100564936,22.104033014717835,1.0
132,67,6.7,22.744463618971373,99.84896836462867,0.655228953685578
133,49,4.9,25.07966937006896,84.89286059033255,0.6908015147336908
134,37,3.7,29.145900872574693,70.46394937752287,0.6534130039704417
135,43,4.3,22.169124354688112,48.59495638015005,0.5097699153894035
136,41,4.1000000000000005,26.380314956981785,77.64400125764611,0.7178671412086653
137,51,5.1000000000000005,23.66002178754208,76.41661366074867,0.6332897692127727
138,60,6.0,23.255072091712005,97.78699114356118,0.7008291263508345
139,50,5.0,19.918916753774724,72.57634314591084,0.7287177715842131
140,40,4.0,26.11475527361483,72.94414019815811,0.6983038844696505
141,66,6.6000000000000005,29.205502149771334,129.22944953626254,0.6704291378485936
142,45,4.5,25.319823630232435,84.52324080461734,0.7418275370053851
143,49,4.9,31.588195807798265,27.66734277959472,0.17875020529781677
144,46,4.6000000000000005,26.069833908283595,82.71648581133441,0.6897567819133965
145,44,4.4,17.900684310576683,59.2602286794778,0.7523865321077504
146,42,4.2,19.70226702837605,28.547345158402678,0.34498501785035784
147,35,3.5,97.68039203540134,55.128231704637535,0.1612495918164794
148,65,6.5,24.59377024163815,117.47869487951961,0.7348871355836527
149,53,5.300000000000001,21.907472086963963,95.51681710302691,0.8226435661446888
150,42,4.2,26.90315368771339,73.46127448492668,0.6501386358751039
151,44,4.4,52.16678027117095,56.21926170533425,0.24492799568256182
152,58,5.800000000000001,19.540351654317565,64.25468773844254,0.5669495940322377
153,41,4.1000000000000005,29.554841538861513,47.08943001154337,0.3886072884871293
154,51,5.1000000000000005,20.274232470263843,76.09693673683924,0.7359572309087445
155,47,4.7,19.777314599988824,68.02730789206066,0.7318433057737423
156,42,4.2,18.265491442685637,49.63221668641592,0.646968327472996
157,58,5.800000000000001,20.48261333138564,51.9820271969735,0.43756225522763925
158,62,6.2,31.884930503617536,116.28538769438968,0.5882310984029132
159,41,4.1000000000000005,72.19911490132965,37.39008550398989,0.12631087046173306
160,45,4.5,16.81337832173846,39.07698589415954,0.5164800599246068
161,61,6.1000000000000005,15.982150765340556,55.50623227824751,0.5693465463002356
162,64,6.4,18.170515370366104,63.78562651985266,0.5484987046642129
163,41,4.1000000000000005,16.986353149364927,49.60832459167922,0.7123124815214719
164,36,3.6,25.74747138431721,68.59608000290328,0.7400519601734254
165,47,4.7,25.184052309476943,67.32280437332035,0.5687726802053801
166,40,4.0,16.47834920804798,6.531884112079596,0.09909797440282188
167,43,4.3,38.81314608516843,76.34690051782931,0.45745050155740774
168,47,4.7,20.15048724601781,50.15142802856939,0.5295413689776662
169,38,3.8000000000000003,29.79984421581314,55.453342807952964,0.48970004150953284
170,38,3.8000000000000003,29.79984421581314,55.453342807952964,0.48970004150953284
171,57,5.7,26.70429842777476,110.9322343597165,0.7287888709880023
172,33,3.3000000000000003,21.874923195022895,55.317754321076336,0.7663092439421967
173,38,3.8000000000000003,25.284805465443036,71.0766216765064,0.7397475986501004
174,59,5.9,18.47093012410998,82.99893693523339,0.7616084482577414
175,63,6.300000000000001,22.739583243084493,105.05818473661252,0.7333424786584988
176,45,4.5,24.759873834506532,70.31696291130253,0.6311014289697271
177,42,4.2,28.700353007853774,51.903684928464756,0.4305877428643926
178,47,4.7,25.10961724041617,87.15425227473288,0.7385002229722115
179,54,5.4,25.274971468802782,102.79970069360088,0.753194979207936
180,33,3.3000000000000003,19.517530581896338,49.47779858041985,0.7681951481610111
181,64,6.4,26.027508561804655,120.95246071953936,0.7261095291756826
182,44,4.4,23.643224140907176,58.08733236080771,0.558369973864807
